AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,Age_of_building
1,1618,158,1.0,1.0,4,3,1,1,2,1,3,4.0,4.5,2.1,3.365,287048,88322,11040310,45
6,1645,186,2.0,1.0,4,0,0,1,2,0,4,3.5,3.4,2.0,3.01,325060,74299,9287430,63
4,1150,103,1.0,1.0,3,2,0,2,2,1,1,2.6,4.7,4.3,3.91,219311,56103,5100250,34
3,2186,18,3.0,2.0,5,0,1,2,0,0,5,3.9,4.9,4.5,4.44,478999,197235,14088220,28
6,1911,162,3.0,2.0,5,2,0,0,2,0,4,2.0,4.9,2.2,3.37,467076,249107,15569210,74
2,1058,19,1.0,1.0,3,4,1,1,2,1,3,2.6,4.0,4.8,3.82,233915,120730,7545650,54
5,1720,80,1.0,1.0,4,2,1,1,0,1,4,4.1,2.8,3.2,3.37,387948,109110,12123360,44
3,1719,96,2.0,1.0,4,4,1,1,2,2,5,2.6,2.9,2.1,2.49,339917,95602,10622400,26
2,1191,102,1.0,1.0,3,4,1,0,0,2,3,4.2,5.0,3.0,4.16,333890,93489,13355600,53
1,1903,183,2.0,1.0,5,2,0,2,2,1,4,4.6,3.9,3.3,3.905,474897,171491,13191580,46
2,1039,28,1.0,1.0,3,0,1,1,0,1,4,4.0,4.8,2.9,3.99,218593,69950,8743700,44
0,816,21,1.0,1.0,3,0,0,1,1,0,0,2.6,4.5,2.2,2.78,229692,17227,5742295,28
5,1848,113,2.0,1.0,5,3,1,0,2,2,5,3.4,4.6,2.2,3.16,770779,374378,22022260,38
0,931,195,1.0,1.0,3,2,0,0,1,1,3,3.4,3.4,2.5,2.95,382227,21235,10617420,22
3,2062,157,3.0,2.0,5,3,1,1,0,2,3,3.0,4.2,2.2,3.04,425412,229068,10908000,37
6,1894,14,3.0,2.0,5,2,1,0,2,1,0,2.6,3.2,4.6,3.47,436488,231884,13640240,41
4,1474,144,2.0,2.0,4,2,0,2,2,0,2,2.8,3.6,2.1,2.76,268643,69080,7675500,41
4,968,186,1.0,1.0,3,4,0,1,2,1,4,2.3,3.7,3.0,3.0,290050,52209,5801000,27
5,1827,73,2.0,1.0,5,3,0,1,2,2,5,2.8,4.7,3.3,3.5,450795,212139,13258680,31
2,709,48,1.0,1.0,2,3,0,1,2,2,5,3.2,4.3,3.0,3.58,237970,122823,7676450,27
1,1983,73,2.0,1.0,5,0,1,2,2,2,3,2.7,4.0,3.5,3.345,379689,262862,14603420,41
3,1464,67,2.0,1.0,4,4,0,0,0,2,3,4.0,2.6,2.0,2.78,456367,96077,12009660,30
0,1290,108,2.0,2.0,4,1,0,2,0,2,0,3.3,3.3,4.4,3.85,264914,85456,8545605,43
4,558,129,1.0,1.0,2,2,1,0,1,0,4,3.7,5.0,2.4,3.57,336196,156370,7818500,56
3,1863,175,3.0,2.0,5,1,0,2,0,2,5,2.5,3.1,4.3,3.4,441596,155155,11935020,22
0,1199,39,1.0,1.0,3,0,1,0,0,1,1,4.3,3.8,2.2,3.15,502763,50276,12569065,49
5,1631,35,1.0,1.0,4,3,1,0,0,0,3,2.1,2.8,3.1,2.725,649092,305455,19090950,58
6,1576,169,2.0,1.0,4,2,1,2,2,1,0,4.9,3.6,4.5,4.2,309605,69661,7740130,44
2,1148,82,1.0,1.0,3,0,1,2,1,0,5,3.4,2.9,2.0,2.78,321168,177196,11074760,40
1,1792,62,1.0,1.0,4,3,1,0,1,2,4,3.6,3.1,2.5,3.035,708009,229062,20823790,22
5,1808,154,2.0,1.0,5,2,0,1,2,0,4,2.7,3.9,3.7,3.45,348123,116041,12893440,28
5,1877,131,2.0,1.0,5,0,0,1,0,0,4,3.6,3.9,2.8,3.315,529436,190054,13575290,24
6,1760,108,2.0,1.0,4,1,1,2,2,2,5,2.2,4.8,3.2,3.67,476702,188172,12544800,21
2,966,163,1.0,1.0,3,4,0,0,2,2,3,2.5,3.4,2.1,2.74,292841,135962,10458600,50
4,979,85,1.0,1.0,3,1,1,2,2,0,3,2.5,2.0,3.3,2.67,324980,154753,7737625,54
2,1044,166,1.0,1.0,3,2,0,1,0,2,4,4.0,4.6,2.8,3.88,232087,146129,8595800,25
0,1180,69,1.0,1.0,3,2,0,0,0,2,4,4.6,3.5,4.1,4.13,495815,28332,14166140,32
2,1095,79,1.0,1.0,3,4,1,2,2,0,4,3.6,4.3,5.0,4.3,326709,132725,10209650,46
2,1202,149,2.0,1.0,4,1,0,2,0,1,5,4.1,2.0,4.1,3.26,292010,73003,10428940,22
0,691,77,1.0,1.0,2,3,1,0,1,0,2,3.1,3.3,3.4,3.29,379506,129831,9987005,43
4,1313,35,1.0,1.0,3,0,0,0,1,1,5,3.8,2.5,4.7,3.77,453822,137202,10554000,39
0,625,168,1.0,1.0,2,1,0,0,1,2,3,3.1,3.6,4.4,3.85,262173,131087,8739100,58
3,1933,186,3.0,2.0,5,4,0,0,2,0,4,3.7,2.6,3.2,3.17,572732,247668,15479240,39
4,681,198,1.0,1.0,2,2,1,1,0,1,5,4.4,3.1,2.6,3.29,321738,64348,6434750,59
4,636,35,1.0,1.0,2,0,0,2,0,1,3,2.4,4.3,3.0,3.21,141203,98842,4706750,41
1,1718,100,1.0,1.0,4,1,1,1,1,0,5,3.5,3.7,4.5,3.95,504678,230710,14419380,25
4,1086,134,1.0,1.0,3,3,1,1,2,1,4,4.7,2.4,3.3,3.45,262153,144874,6898750,60
2,845,65,1.0,1.0,3,4,0,0,2,1,4,3.3,3.3,3.2,3.27,322608,110897,10081500,21
1,1774,158,1.0,1.0,4,2,1,2,2,1,5,4.8,3.7,3.7,4.085,421391,210696,14046370,47
1,1730,129,1.0,1.0,4,4,0,1,0,0,4,3.8,4.1,4.9,4.315,472693,218166,12120330,49
2,1180,18,1.0,1.0,3,1,0,1,2,2,4,4.6,4.5,2.8,4.02,294936,116187,8937450,53
6,1607,177,2.0,1.0,4,3,0,0,1,2,4,3.4,3.1,3.5,3.3,550357,110071,13758930,43
0,1182,193,1.0,1.0,3,4,0,0,2,1,4,4.9,2.3,2.2,3.03,488617,66029,13205875,19
5,1539,100,1.0,1.0,4,2,0,0,2,0,3,2.1,5.0,3.0,3.23,426539,255923,17061540,49
4,1636,5,2.0,2.0,4,4,0,2,0,1,0,2.2,4.6,2.9,3.2,247489,129369,5624750,49
4,1088,178,1.0,1.0,3,2,0,2,2,2,3,4.1,2.7,4.3,3.76,305664,159200,6368000,46
4,1229,78,1.0,1.0,3,4,1,1,0,0,3,2.0,2.6,2.1,2.22,376917,144351,8019500,35
0,848,125,1.0,1.0,3,0,0,2,2,0,0,3.4,4.8,4.9,4.43,264736,19855,6618400,39
2,1209,148,2.0,1.0,4,2,1,0,0,0,3,3.9,4.1,4.3,4.1,476120,148788,14878750,23
3,2041,85,3.0,2.0,5,3,0,1,2,2,3,2.1,5.0,2.2,3.01,346506,105877,9625180,36
0,618,22,1.0,1.0,2,0,0,2,2,0,0,4.1,3.2,4.5,4.12,177488,16639,5546495,29
1,1750,124,1.0,1.0,4,2,0,1,2,0,4,2.5,3.0,3.7,3.105,359917,59986,11997230,49
1,1816,131,2.0,1.0,5,4,0,2,1,1,5,4.2,4.6,4.6,4.46,411532,92927,13275240,36
4,793,153,1.0,1.0,2,2,0,2,2,1,2,4.7,4.3,2.1,3.54,184742,39588,4398625,36
6,1737,109,2.0,1.0,4,2,0,0,0,0,1,2.6,2.9,5.0,3.46,398902,172857,13296730,53
0,658,155,1.0,1.0,2,1,0,1,0,1,0,3.8,2.9,2.9,3.17,179191,13439,4479770,34
0,1219,189,2.0,2.0,4,1,0,2,1,2,5,2.7,3.3,2.0,2.47,356975,167332,11155480,28
4,1272,181,1.0,1.0,3,3,0,0,0,0,3,2.4,3.5,2.2,2.65,380351,236434,10279750,52
2,919,72,1.0,1.0,3,2,1,1,1,0,4,3.0,3.8,2.6,3.2,260537,35936,8984050,38
1,1741,46,1.0,1.0,4,2,0,2,0,1,4,2.2,2.7,3.5,2.845,424680,84936,12133700,48
1,1984,160,2.0,1.0,5,1,0,2,1,2,5,3.5,3.5,5.0,4.1,440372,242964,15185240,39
3,2202,104,3.0,2.0,5,2,1,0,0,2,5,2.4,3.5,4.1,3.41,821501,186705,18670480,31
0,630,52,1.0,1.0,2,1,1,2,2,0,1,2.9,4.7,2.8,3.21,273256,29541,7385285,32
3,1344,89,2.0,1.0,4,0,0,0,0,2,5,4.6,4.0,5.0,4.58,406489,301589,13112560,25
4,915,25,1.0,1.0,3,4,0,0,0,1,1,3.0,5.0,2.2,3.28,287054,105449,5858250,58
6,1884,142,3.0,2.0,5,2,0,1,2,1,1,3.4,2.9,2.3,2.85,253856,96054,6860970,67
5,1989,46,2.0,1.0,5,2,0,1,1,2,4,4.3,2.8,5.0,4.24,456406,190169,12677940,53
0,730,87,1.0,1.0,2,4,1,1,2,0,3,2.7,3.0,2.8,2.81,264504,54457,7779515,36
2,1081,172,1.0,1.0,3,4,1,1,1,2,4,4.4,2.0,2.2,2.78,270368,87216,8721550,44
2,1198,73,1.0,1.0,3,3,1,0,1,2,3,3.0,4.8,2.4,3.54,427058,151537,13776050,32
2,927,40,1.0,1.0,3,0,0,1,0,1,5,3.3,4.3,4.3,4.0,211506,89483,8134850,27
6,1611,115,2.0,1.0,4,4,0,1,2,0,4,2.4,2.4,4.0,2.88,315564,176344,9281280,42
0,655,22,1.0,1.0,2,1,1,0,0,2,4,2.4,3.1,3.2,2.94,398972,68395,11399205,25
6,1634,111,2.0,1.0,4,1,1,0,2,0,2,4.8,3.4,3.2,3.69,491907,163969,14906280,37
3,1762,28,2.0,1.0,4,4,0,0,2,2,5,4.1,4.2,4.8,4.41,439403,175761,14646760,42
3,2049,7,3.0,2.0,5,3,0,1,0,2,3,2.8,2.3,3.2,2.81,400777,180350,10019420,27
6,1711,148,2.0,1.0,4,0,0,0,0,0,3,4.2,2.7,3.8,3.41,450959,145471,14547070,40
3,1807,53,3.0,2.0,5,4,1,0,2,2,5,3.6,4.9,3.3,3.87,732764,286734,15929660,38
4,591,106,1.0,1.0,2,0,1,0,2,1,4,2.9,3.2,4.0,3.43,228552,164272,7142250,46
5,1827,98,2.0,1.0,5,4,1,0,0,1,4,2.4,3.4,4.0,3.37,616673,287781,20555760,30
0,789,197,1.0,1.0,2,1,1,0,1,1,3,2.3,4.5,2.8,2.99,412806,74093,10584775,40
0,1299,20,2.0,2.0,4,3,0,0,1,0,5,4.5,3.3,4.6,4.31,553550,205604,15815700,55
0,786,197,1.0,1.0,2,2,0,2,1,0,3,2.9,3.2,2.8,2.91,266914,37071,7414265,50
6,1726,89,2.0,1.0,4,0,1,1,1,2,0,4.1,3.9,2.9,3.65,291169,84286,7662340,57
5,1790,82,1.0,1.0,4,0,1,2,2,2,4,3.6,2.4,2.2,2.67,370287,170902,14241820,38
0,691,182,1.0,1.0,2,0,0,1,1,1,2,3.0,3.4,4.6,3.88,158899,5126,5125790,42
3,1405,75,2.0,1.0,4,2,1,2,2,2,4,4.3,2.1,3.7,3.4,383204,231939,10084320,26
0,1009,164,1.0,1.0,3,3,1,0,2,2,3,3.8,4.6,4.6,4.36,449339,26432,13215865,24
1,1525,114,1.0,1.0,4,2,1,0,0,0,5,4.7,4.7,5.0,4.82,743729,293577,19571820,42
6,1847,186,3.0,2.0,5,4,1,1,2,0,4,4.7,2.0,4.7,3.49,427751,236389,11256610,29
2,1250,47,2.0,1.0,4,0,1,0,2,2,5,4.5,4.5,3.4,4.17,482259,186681,15556750,29
4,804,179,1.0,1.0,2,3,1,2,2,1,2,4.1,3.9,3.0,3.6,236150,147594,5903750,22
3,2117,133,3.0,2.0,5,0,1,2,2,2,4,2.4,4.0,2.1,2.76,446980,248322,12416100,33
3,2018,145,3.0,2.0,5,3,1,2,2,0,4,2.0,4.8,4.4,3.8,451958,125544,12554380,35
2,942,74,1.0,1.0,3,3,0,2,1,2,3,2.8,3.7,3.4,3.34,234578,98372,7567040,43
0,777,196,1.0,1.0,2,4,1,2,2,1,5,4.7,4.5,2.0,3.31,281067,51103,8517175,39
5,1695,194,1.0,1.0,4,1,1,1,2,0,3,3.9,4.1,3.6,3.815,369855,92464,13209090,41
0,902,175,1.0,1.0,3,0,0,0,2,0,1,2.8,4.2,2.8,3.08,411699,73895,10556375,19
6,1904,89,3.0,2.0,5,0,0,2,1,2,0,5.0,2.6,4.1,3.65,297667,170096,8504780,40
1,1536,19,1.0,1.0,4,2,0,2,2,1,3,2.8,3.7,4.7,3.785,276617,92206,10245090,56
4,827,39,1.0,1.0,2,1,1,2,2,0,4,3.3,2.1,4.8,3.54,357217,166148,8307375,31
6,1553,158,2.0,1.0,4,0,0,1,2,0,0,3.5,2.2,3.9,3.04,215323,71774,6524930,73
2,768,46,1.0,1.0,2,1,1,1,2,1,3,3.6,3.4,3.3,3.43,179296,107578,7171850,34
2,1245,26,2.0,1.0,4,2,0,0,0,2,5,2.8,2.0,3.5,2.69,396538,58746,14686600,24
6,1662,55,2.0,1.0,4,0,1,2,1,2,0,3.2,4.5,2.2,3.49,320258,143273,8427850,51
3,1958,94,3.0,2.0,5,0,0,1,0,0,4,4.5,2.3,2.6,3.08,469780,192183,10676820,37
3,2281,124,4.0,2.0,6,0,1,0,2,0,4,2.2,4.0,4.6,3.7,843562,479297,19171860,28
6,1908,73,3.0,2.0,5,0,1,1,2,1,1,4.5,3.3,5.0,4.11,338673,127002,8466820,51
0,916,50,1.0,1.0,3,0,1,2,1,1,5,2.5,4.4,3.9,3.58,375172,37517,9379310,48
2,1101,24,1.0,1.0,3,2,1,1,2,1,3,3.6,3.4,3.1,3.37,235484,117742,8410150,21
1,1518,142,1.0,1.0,4,1,1,2,1,1,4,4.8,5.0,2.1,3.77,484782,99442,12430300,44
0,1049,10,1.0,1.0,3,2,1,0,1,1,1,2.8,3.5,3.6,3.34,412169,66838,11139700,33
4,736,120,1.0,1.0,2,0,1,1,0,1,4,3.6,2.4,4.1,3.44,290019,88267,6304750,42
0,693,69,1.0,1.0,2,3,0,1,2,0,4,2.7,4.6,3.3,3.38,320549,88151,8013720,22
1,1802,77,2.0,1.0,5,4,0,2,2,2,4,3.1,3.6,4.5,3.785,495694,80383,13397130,17
0,888,44,1.0,1.0,3,0,1,0,1,1,1,3.1,3.1,5.0,4.05,396433,69376,9910835,42
2,973,155,1.0,1.0,3,1,1,2,2,1,4,4.6,3.6,5.0,4.32,247961,38148,9536960,32
4,663,41,1.0,1.0,2,4,1,2,2,1,1,3.5,2.2,4.4,3.47,141060,79346,4408125,34
2,700,51,1.0,1.0,2,2,1,2,1,2,5,4.4,2.9,2.9,3.35,256389,115788,8270600,54
0,976,47,1.0,1.0,3,3,1,2,0,1,4,4.7,2.6,4.4,4.13,372453,68610,9801395,31
3,2283,56,4.0,2.0,6,2,1,2,0,0,4,3.4,3.6,3.4,3.46,443276,221638,13852380,21
3,1301,64,1.0,1.0,3,2,1,0,2,2,3,3.3,3.8,3.5,3.53,508189,254095,12099740,21
4,1261,112,1.0,1.0,3,4,0,0,2,2,3,3.5,3.7,4.0,3.76,308296,154148,9634250,32
3,2365,37,4.0,2.0,6,4,0,0,2,0,5,3.5,4.7,3.0,3.66,931224,297992,18624480,39
2,958,49,1.0,1.0,3,2,0,2,1,2,5,3.9,2.5,3.9,3.34,270242,45040,9008060,26
6,1587,21,2.0,1.0,4,4,1,1,1,2,2,4.8,4.8,4.0,4.56,291926,163135,8586060,41
5,1977,131,2.0,1.0,5,1,1,0,1,2,3,5.0,4.8,4.2,4.59,616010,242004,22000360,47
2,1137,70,1.0,1.0,3,1,0,2,2,2,5,2.8,2.5,2.5,2.59,313249,114858,10441640,20
2,865,165,1.0,1.0,3,3,0,2,2,0,3,3.0,3.8,3.2,3.38,217708,23326,7775300,45
2,1125,103,1.0,1.0,3,4,1,1,2,1,5,3.2,4.2,3.3,3.63,258958,46243,9248500,39
4,1635,122,2.0,2.0,4,1,0,0,2,1,1,4.6,2.9,4.4,4.01,371726,212415,10620750,20
3,2345,199,4.0,2.0,6,2,0,2,2,0,5,4.2,3.4,3.3,3.6,534204,106841,13355100,26
2,1072,83,1.0,1.0,3,3,1,1,1,2,3,4.8,2.5,3.9,3.61,257081,94263,8569350,36
3,2416,2,4.0,2.0,6,2,1,0,2,2,5,3.9,4.0,3.8,3.89,628321,215985,19635040,39
6,1720,110,2.0,1.0,4,4,0,2,2,2,2,4.8,4.2,4.8,4.53,277870,101044,8420300,67
4,727,88,1.0,1.0,2,2,1,2,1,2,2,3.8,2.7,3.1,3.19,228535,99618,5859875,29
5,1970,193,2.0,1.0,5,1,1,2,2,0,4,4.7,3.7,4.4,4.315,626088,208696,16053550,54
6,1891,51,3.0,2.0,5,0,1,2,0,2,5,3.9,4.6,4.2,4.31,430619,147641,12303400,60
4,1227,102,1.0,1.0,3,2,1,1,0,2,0,4.0,2.0,4.3,3.52,285108,154950,6198000,20
2,1253,135,2.0,1.0,4,2,1,2,2,2,4,2.3,3.7,3.8,3.31,352351,154153,11010960,27
4,1278,199,1.0,1.0,3,3,0,0,2,0,3,3.3,3.1,3.4,3.28,453424,94903,10544750,34
0,692,190,1.0,1.0,2,2,0,2,0,1,0,4.2,3.0,2.2,2.96,159076,32751,4678720,26
2,1186,200,1.0,1.0,3,1,0,0,0,2,3,3.5,3.8,3.6,3.65,326064,91298,13042550,42
3,1881,50,3.0,2.0,5,0,1,2,0,2,5,3.6,2.8,4.5,3.72,608015,240673,12666980,24
2,898,87,1.0,1.0,3,2,1,2,1,0,5,3.0,3.1,4.6,3.52,321574,103734,10373360,19
6,1661,31,2.0,1.0,4,0,1,1,0,0,0,2.3,4.6,3.5,3.7,306505,170281,8514030,49
3,1536,150,2.0,1.0,4,4,0,1,2,2,4,3.8,4.7,4.6,4.39,374964,87201,8720100,31
2,726,155,1.0,1.0,2,1,1,2,2,1,3,3.5,4.2,2.9,3.6,237190,86251,7187570,48
0,961,132,1.0,1.0,3,4,1,0,2,2,1,2.4,3.7,3.1,3.01,383886,10968,10968170,36
4,1356,100,2.0,2.0,4,3,1,1,0,1,3,4.1,4.5,2.5,3.58,224541,152108,7243250,57
2,882,40,1.0,1.0,3,1,0,2,2,1,5,2.5,2.4,4.2,2.97,285963,112652,8665540,19
4,1558,133,2.0,2.0,4,1,1,2,2,2,1,2.8,4.3,5.0,4.13,268541,150067,7898250,54
4,1440,75,2.0,2.0,4,3,1,1,2,1,4,2.4,4.0,4.4,3.68,330110,125756,7859750,56
4,691,37,1.0,1.0,2,1,1,2,2,2,2,2.0,3.8,3.2,3.02,236325,121193,6059625,36
0,1255,191,2.0,2.0,4,2,0,1,1,2,5,2.5,3.4,2.2,2.53,322706,60507,10084565,24
2,1009,128,1.0,1.0,3,1,1,0,0,2,4,2.7,4.2,2.5,3.24,414241,146989,13362600,40
0,1065,81,1.0,1.0,3,2,0,1,1,0,0,4.3,3.8,3.6,3.85,267426,41142,6857075,22
2,1065,11,1.0,1.0,3,1,1,1,2,2,5,3.1,4.9,4.2,4.15,268804,49779,9955700,56
4,694,3,1.0,1.0,2,4,1,1,2,1,1,4.8,3.3,2.8,3.55,190350,57105,3807000,60
2,1045,88,1.0,1.0,3,0,0,1,0,2,5,2.2,3.1,3.4,2.92,225513,27062,9020500,32
4,730,175,1.0,1.0,2,3,1,1,2,1,3,4.0,2.5,2.6,2.99,242000,44000,5500000,48
6,1871,22,3.0,2.0,5,2,0,2,0,2,1,4.0,3.2,2.8,3.28,310203,180952,8616750,70
2,994,56,1.0,1.0,3,1,1,1,0,2,4,2.0,3.7,2.8,2.92,236898,85283,9475900,40
1,1754,198,1.0,1.0,4,1,0,1,1,1,3,4.4,3.6,2.5,3.44,294779,76424,10917740,40
3,2224,189,4.0,2.0,6,2,1,1,2,0,4,3.4,3.1,4.4,3.71,609839,256132,12196780,45
4,836,66,1.0,1.0,2,3,0,2,2,1,0,3.9,3.4,4.9,4.15,171696,46501,3577000,37
4,1399,137,2.0,2.0,4,2,0,0,0,1,5,4.2,4.0,3.0,3.66,473817,187323,11019000,55
6,1950,126,3.0,2.0,5,0,1,1,1,0,3,3.3,3.0,3.7,3.29,392615,78523,11217570,30
1,1519,2,1.0,1.0,4,0,1,2,2,0,4,3.4,2.0,3.5,3.09,391124,156449,13037450,51
1,1605,4,1.0,1.0,4,4,1,2,2,1,4,2.5,2.3,4.4,3.21,400919,133640,12149050,57
2,1230,81,2.0,1.0,4,0,0,0,0,2,4,2.6,3.6,3.2,3.18,395059,98765,14109250,25
4,584,70,1.0,1.0,2,3,1,0,0,1,4,2.9,4.8,3.9,3.87,334778,96714,7439500,44
6,1590,57,2.0,1.0,4,3,0,0,2,2,4,3.1,3.2,4.0,3.42,411610,212444,13277730,70
6,1734,87,2.0,1.0,4,2,0,2,2,1,5,4.6,2.0,3.3,3.04,325789,111990,10180900,30
2,786,119,1.0,1.0,2,3,0,0,2,0,4,3.0,2.7,2.0,2.58,283533,43620,10905100,24
2,701,52,1.0,1.0,2,4,0,0,0,2,3,4.3,2.2,3.6,3.25,263922,42568,8513600,49
0,783,149,1.0,1.0,2,1,1,2,2,1,4,4.2,2.9,3.9,3.79,332985,110995,8538070,56
1,1739,128,1.0,1.0,4,4,0,2,2,2,4,3.7,3.5,2.4,3.13,356719,242059,12739970,27
2,1127,38,1.0,1.0,3,0,0,1,2,0,4,2.2,3.2,3.2,2.9,265248,61891,8841600,48
2,919,61,1.0,1.0,3,3,0,0,0,1,3,4.3,4.6,3.6,4.21,274871,40722,10180400,45
2,902,120,1.0,1.0,3,0,0,2,2,2,4,4.4,5.0,2.8,4.16,276408,25913,8637740,22
0,838,10,1.0,1.0,3,1,1,0,0,1,3,2.7,4.3,3.1,3.22,425503,167962,11197455,52
2,1026,174,1.0,1.0,3,3,0,0,0,1,5,4.0,5.0,4.6,4.58,322097,61942,12388350,32
4,1346,84,2.0,2.0,4,4,1,1,2,0,2,4.1,4.2,4.0,4.09,319963,133938,7441000,58
3,1764,191,2.0,1.0,4,1,0,2,2,2,5,2.2,2.5,4.2,3.09,339467,109505,10950540,40
2,825,9,1.0,1.0,3,4,1,0,2,2,4,4.8,2.7,3.1,3.45,306133,90706,11338250,27
6,1542,147,2.0,1.0,4,3,1,1,2,2,5,4.8,2.9,2.5,3.26,365067,225483,10737270,25
3,1869,20,3.0,2.0,5,2,0,2,0,0,4,3.9,2.4,3.2,3.17,436430,212620,11190500,30
0,1291,0,2.0,2.0,4,2,0,1,2,1,1,2.7,2.4,4.4,3.49,250240,27804,6951120,45
4,950,7,1.0,1.0,3,3,1,2,2,0,0,4.9,3.1,4.7,4.28,242004,73164,5628000,61
4,680,130,1.0,1.0,2,3,1,0,1,2,4,4.6,2.6,4.9,4.12,344736,131328,8208000,47
1,1579,188,1.0,1.0,4,2,1,2,2,0,3,4.0,4.0,4.2,4.08,333138,102504,12812990,44
2,1047,42,1.0,1.0,3,0,1,2,2,1,4,4.5,3.2,4.5,3.98,298688,81460,9051140,56
1,1660,36,1.0,1.0,4,3,1,0,1,1,4,3.3,2.5,3.2,3.06,467030,186812,18681200,46
2,835,46,1.0,1.0,3,4,1,2,0,0,4,2.1,2.4,2.7,2.4,267393,27661,9220450,35
1,1883,121,2.0,1.0,5,1,0,1,2,1,5,3.5,4.8,4.5,4.225,346233,119850,13316650,30
0,1109,5,1.0,1.0,3,2,1,1,1,2,5,3.6,2.9,3.4,3.36,361431,10040,10039740,50
0,995,26,1.0,1.0,3,0,1,2,0,1,2,2.0,2.8,2.7,2.51,281925,112770,8055010,48
6,1747,142,2.0,1.0,4,1,1,2,2,2,5,3.5,3.5,2.6,3.23,397258,132419,12038110,46
1,1529,191,1.0,1.0,4,0,1,1,0,0,3,4.9,4.9,4.2,4.62,479428,59929,11985700,53
4,1034,30,1.0,1.0,3,2,1,2,2,2,5,4.0,3.6,4.3,4.0,400584,191947,8345500,53
3,1302,84,1.0,1.0,3,4,0,0,2,2,4,3.7,4.1,2.5,3.34,406322,158014,11286720,41
4,654,143,1.0,1.0,2,0,1,0,2,2,1,3.3,3.1,4.8,3.84,290444,114827,6754500,21
2,1020,41,1.0,1.0,3,1,1,0,0,0,3,2.7,3.2,2.2,2.75,397371,198686,13245700,43
4,506,145,1.0,1.0,2,0,0,0,2,1,5,4.7,2.1,3.7,3.52,254251,58673,6519250,42
5,1955,10,2.0,1.0,5,4,1,1,0,0,4,2.3,5.0,3.9,3.695,391617,167836,13986310,54
4,1653,160,2.0,2.0,4,4,0,0,2,2,4,4.8,4.4,4.6,4.6,392600,171763,12268750,41
6,1820,77,3.0,2.0,5,4,1,1,2,2,5,4.8,3.4,3.8,3.87,364661,221007,11050340,48
6,1508,63,2.0,1.0,4,2,1,0,2,1,1,4.2,4.3,2.3,3.68,433275,96283,12035430,29
4,1292,111,1.0,1.0,3,0,0,0,0,2,1,3.4,2.7,2.3,2.75,421813,107697,8974750,32
1,1922,160,2.0,1.0,5,3,0,0,1,0,4,2.9,2.5,3.6,3.08,657450,106040,21208080,40
4,584,165,1.0,1.0,2,1,0,2,2,1,1,3.5,3.5,4.6,3.94,149274,98206,3928250,25
1,1839,153,2.0,1.0,5,1,1,1,2,0,3,4.0,3.6,2.6,3.34,472718,152938,13903480,26
6,1879,166,3.0,2.0,5,3,0,1,0,1,5,4.3,2.3,3.0,3.01,316824,89107,9900740,52
4,1199,70,1.0,1.0,3,2,0,2,2,1,5,3.4,2.8,2.8,2.98,249190,65962,7329125,46
2,1181,102,1.0,1.0,3,3,1,1,2,0,5,2.1,2.3,4.0,2.75,287561,110601,11060050,27
2,1068,86,1.0,1.0,3,3,0,2,2,1,5,3.6,4.4,2.5,3.59,263528,63610,9087160,22
6,1686,92,2.0,1.0,4,0,1,2,2,0,5,2.5,4.4,3.1,3.54,360782,252547,12026070,41
3,2242,84,4.0,2.0,6,1,1,2,0,0,3,4.1,3.4,4.1,3.89,447066,216759,13547460,27
2,1259,112,2.0,1.0,4,0,0,1,1,0,4,3.8,3.4,2.5,3.25,296823,143624,9574950,32
5,1843,118,2.0,1.0,5,1,1,2,1,1,3,2.1,4.7,3.0,3.155,367560,231426,13613320,46
5,1924,59,2.0,1.0,5,2,1,2,2,2,3,2.9,4.8,4.1,3.915,477871,260657,14480950,36
2,1144,73,1.0,1.0,3,3,0,0,1,0,3,4.5,4.9,3.3,4.3,379490,63248,12649650,46
4,542,127,1.0,1.0,2,3,1,0,2,2,4,3.4,3.2,2.4,2.94,230685,69206,7689500,41
1,1515,103,1.0,1.0,4,3,0,1,0,1,5,3.4,3.2,2.8,3.11,391136,97784,10864880,53
0,630,174,1.0,1.0,2,4,0,0,1,0,4,4.7,4.2,3.5,4.0,348618,9684,9683840,30
6,1671,182,2.0,1.0,4,3,0,1,0,0,5,4.6,4.3,2.6,3.87,416384,85412,10676510,39
4,1047,18,1.0,1.0,3,2,0,1,2,0,2,3.3,2.8,4.9,3.79,291168,78858,6066000,33
1,1595,87,1.0,1.0,4,2,1,0,2,1,3,4.8,2.2,3.9,3.79,646446,209658,17471500,42
0,1299,62,2.0,2.0,4,3,0,2,1,1,1,2.0,4.6,2.3,2.67,283058,105136,8087365,28
1,1626,27,1.0,1.0,4,2,1,2,1,0,3,3.8,3.5,4.5,4.005,513516,192568,12837890,55
4,801,80,1.0,1.0,2,0,0,1,0,0,1,3.4,3.6,3.4,3.46,191454,95727,5038250,32
2,1089,6,1.0,1.0,3,4,1,0,2,2,3,4.5,4.5,2.7,3.96,406081,183392,13099400,20
1,1955,54,2.0,1.0,5,2,0,1,1,1,3,2.5,2.4,3.1,2.715,335700,185214,11575870,24
